-379,144,12
-416,158,8
-400,136,18
-410,141,12
-402,140,11
-407,126,13
-380,137,7
-394,131,8
-387,128,27
-390,137,10
-374,136,35
-378,127,9
-406,149,13
-384,139,17
-400,157,8
-368,165,11
-403,143,9
-416,146,23
-401,142,11
-410,150,20
-449,141,15
-449,142,5
-403,138,21
-389,143,31
-392,130,20
-403,131,18
-401,149,15
-382,150,19
-362,161,9
-390,161,16
-380,168,23
-365,176,5
-371,218,1
-364,227,11
-361,241,10
-366,286,20
-363,370,24
-356,526,33
-330,694,30
-336,685,15
-255,769,34
-171,1122,-2
-274,2120,-31
-222,3660,-25
-263,4728,-20
-242,5768,-57
-354,6709,-81
-445,7023,-54
-403,7297,-73
-381,7690,-73
-510,7960,-107
-564,7936,-127
-431,7472,-297
-189,7180,-730
-65,7160,-1197
120,7244,-1657
60,7694,-1756
-174,8159,-1440
-367,8257,-1102
-381,8177,-947
-327,8317,-944
-511,8519,-1039
-197,8413,-936
-170,8290,-819
-75,8296,-801
6,8137,-856
-52,8193,-771
-151,8334,-504
-167,8412,-447
-153,8501,-448
-179,8039,-378
-215,8035,-296
-270,8254,-201
-295,8286,-128
-356,8513,-41
-327,8365,11
-422,8157,107
-377,8164,125
-440,8129,175
-557,8055,250
-499,7913,143
-622,7925,141
-303,8097,-85
-451,7908,64
-562,7909,171
-753,8107,272
-796,7977,316
-1081,8414,403
-584,8386,119
-179,8283,-127
-324,7732,-700
-999,8496,354
-599,8545,272
-1093,8671,281
-982,8236,216
-446,7873,212
-831,8204,342
-728,8080,-48
-971,7911,-47
-1087,7904,-52
-1013,7403,-36
-1879,6956,546
-2122,6779,377
-1549,6165,258
-2193,5927,49
-2012,5565,95
-2140,5236,-211
-1495,5047,87
-1278,4783,-110
-976,4374,-69
-802,4461,189
-1054,4446,53
-929,4460,-38
-1207,4524,-105
-1696,4525,102
-1925,4278,235
-1104,4001,242
-805,3849,225
-414,3743,204
-108,3747,227
-552,3687,183
-348,3601,104
-464,3512,188
-352,3776,275
-427,4145,484
-592,4382,543
-1114,4676,684
-974,4740,502
-1366,4904,276
-286,4432,-45
-172,4184,-26
-223,3922,49
-600,3411,408
-819,3107,-11
-932,2859,-34
-1113,2383,-39
-902,2064,-44
-842,1747,-24
-773,1475,-25
-467,1275,-9
-365,938,-15
-371,426,4
-338,-38,17
-328,-395,17
-394,-658,18
-464,-786,4
-617,-951,9
-500,-1036,12
-438,-1118,10
-352,-1149,34
-381,-1226,23
-486,-1418,12
-462,-1592,10
-323,-1610,-40
-355,-1596,-100
-590,-1449,-213
-596,-1259,-69
-650,-1261,-32
-511,-1177,7
-456,-1120,46
-384,-1000,56
-297,-956,23
-246,-934,18
-342,-879,6
-209,-794,-2
-220,-767,16
-412,-903,-54
-382,-1029,-19
-414,-1124,-12
-387,-1267,52
-300,-1343,112
-198,-1495,133
-197,-1854,107
-135,-2085,74
-130,-2325,52
87,-2858,65
194,-3294,69
-200,-3521,102
-119,-3977,201
-287,-4336,37
-150,-4767,4
-50,-5509,-22
14,-5939,-43
-289,-6031,20
-470,-6744,-11
-871,-6639,-7
-558,-7055,-87
-392,-7430,-7
-309,-7639,111
-302,-7793,135
46,-7934,-34
174,-8187,-18
103,-8546,-144
174,-7807,-143
321,-7977,-231
548,-7998,-347
381,-8033,-332
388,-8391,-298
468,-8430,-440
47,-8193,-184
2,-8045,-145
11,-7931,-199
-270,-8025,-84
-466,-8282,67
-565,-8462,178
-761,-8416,346
-897,-8299,390
-905,-8089,418
-1073,-7995,517
-1035,-7956,558
-1017,-7914,600
-974,-7746,564
-978,-7709,452
-929,-7546,251
-1003,-7431,245
-955,-7416,227
-841,-7525,79
-718,-7705,-56
-726,-7960,-59
-847,-8250,252
-945,-8139,463
-916,-8034,423
-862,-8048,256
-830,-8076,370
-896,-8180,434
-948,-8185,465
-937,-8085,427
-837,-7919,335
-830,-7897,288
-880,-7749,239
-916,-7502,179
-831,-7476,49
-813,-7320,48
-858,-6949,316
-728,-6724,399
-581,-6565,217
-564,-6472,169
-549,-6471,75
-534,-6457,37
-599,-6442,131
-565,-6189,113
-503,-5978,-59
-504,-5723,-158
-508,-5278,-398
-414,-4974,-483
-371,-4673,-550
-346,-4322,-490
-403,-4154,-359
-360,-4010,-193
-305,-3646,-38
-298,-3186,-28
-242,-2707,-195
-206,-2606,-467
-225,-2715,-501
-165,-3033,-616
-68,-3317,-617
-33,-3375,-455
-242,-4573,-192
71,-4576,-375
-655,-3067,-154
-339,-607,-162
-84,79,-129
23,79,-198
157,88,-229
207,84,-36
264,101,3
151,117,7
1,132,20
-267,144,16
-376,152,7
-429,163,8
-373,159,20
-398,147,388
-347,127,1590
-418,203,249
-370,143,198
-347,218,122
-363,184,59
-347,158,39
-357,129,56
-367,144,53
-347,149,51
-360,132,26
-374,132,36
-356,132,27
-373,129,39
-351,95,-81
-92,-30,-521
21,84,-516
132,68,-228
540,20,22
-17,131,6
-269,150,-1
-328,145,-7
-335,161,1
-351,135,5
-333,137,5
-374,147,3
-362,147,-5
-364,132,3
-389,136,-1
-385,133,-1
-388,128,-13
-382,142,-3
-385,128,-1
-360,140,5
-369,131,3
-369,134,-8
-368,127,-2
-380,130,-8
-378,131,-4
-379,134,0
-383,133,-12
-393,132,2
-397,131,-11
-376,136,-4
-393,126,0
-394,139,15
-377,146,-7
-382,139,-18
-361,129,-3
-375,137,1
-388,133,-7
-374,145,1
-364,124,10
-387,151,5
-387,130,-15
-372,141,-3
-376,141,4
-376,135,7
-373,138,13
-359,143,5
-368,129,0
-387,104,-37
-390,42,-99
-406,-68,-144
-412,-107,-167
-404,-93,-180
-410,-195,-104
-434,-305,-181
-427,-500,-590
-441,-982,-27
-430,-1524,38
-420,-1888,23
-431,-2375,21
-435,-3175,26
-441,-3811,17
-381,-4296,-268
-421,-4603,-259
-502,-4812,-230
-495,-5152,-176
-341,-5641,-25
-253,-5991,78
-380,-6088,-5
-486,-6080,-54
-544,-6106,-79
-479,-6596,70
-374,-7137,87
-359,-7323,103
-495,-7237,84
-571,-7131,87
-488,-7160,27
-572,-7395,-277
-714,-7420,-527
-765,-7334,-532
-679,-7487,-183
-650,-7501,43
-609,-7402,38
-652,-7470,-222
-736,-7466,-202
-780,-7329,-188
-1274,-7424,-353
-1358,-7488,-540
-1364,-7517,-577
-1180,-7208,-359
-771,-6941,-209
-395,-6728,-62
-74,-6325,298
18,-6025,454
-137,-5640,365
-201,-5237,347
-80,-4953,496
-21,-4687,555
-44,-4530,687
260,-4567,761
358,-4584,818
433,-4567,859
729,-4666,1038
1033,-4847,1149
945,-4798,1060
327,-4735,1048
562,-4740,955
567,-4887,923
669,-4979,875
611,-4908,729
751,-4698,755
1075,-4739,940
1122,-4769,860
727,-4574,600
419,-4350,461
213,-4078,301
155,-4005,251
65,-4116,90
-117,-4284,25
-512,-4373,-109
-772,-4327,-173
-690,-4007,-90
-210,-3117,166
-76,-2697,294
-115,-2536,167
-458,-2969,0
-549,-3435,-15
-892,-3426,-122
-749,-3040,-182
-492,-2642,-6
-281,-2445,163
-190,-2731,66
-552,-3119,77
-736,-3342,-178
-898,-3540,-216
-1007,-3515,-261
-874,-3330,-121
-520,-3498,-36
-231,-3676,127
-215,-3731,113
-31,-3511,232
-234,-3796,130
-345,-4137,77
-383,-4187,61
-381,-3917,67
-371,-3487,75
-208,-3036,144
-57,-2998,206
-143,-3070,144
-283,-2951,91
-214,-2877,115
-309,-3108,74
-474,-3370,35
-722,-3643,-55
-591,-3507,-8
-845,-3535,-70
-1060,-3559,-80
-1087,-3892,-143
-1183,-4461,-197
-1264,-4530,-189
-1060,-4189,-105
-546,-3749,25
188,-3253,155
-216,-3159,30
-211,-3196,20
-304,-3158,73
-275,-2721,59
-98,-2237,85
-311,-2154,91
61,-2017,30
-490,-2217,21
-73,-1952,101
134,-1953,29
-175,-2317,67
-313,-2541,55
-311,-2624,103
-226,-2836,65
198,-2688,110
579,-2858,106
659,-2913,118
-465,-3279,28
-409,-3226,82
451,-3101,79
-27,-3195,49
631,-2777,53
-361,-2799,48
36,-2769,51
-663,-2770,43
175,-2418,60
97,-2422,47
-38,-2386,188
-211,-2163,20
27,-2136,28
-58,-2020,0
-382,-1784,30
-382,-1810,16
-301,-1714,28
-391,-1159,17
-382,-687,24
-375,-312,16
-395,-29,16
-400,77,31
-395,180,12
-388,313,15
-403,432,14
-406,489,16
-563,565,12
-426,564,9
-391,677,9
-387,757,6
-402,855,0
-381,907,14
-400,861,8
-491,930,4
-678,936,13
-529,853,7
-400,773,1
-389,790,5
-381,789,0
-393,792,-5
-387,731,26
-388,704,16
-383,622,11
-389,565,10
-392,488,14
-375,368,11
-375,341,10
-370,365,21
-359,493,13
-393,514,18
-385,435,33
-392,297,18
-408,242,15
-390,322,-6
-381,338,6
-371,313,8
-363,305,9
-380,287,11
-376,272,11
-383,395,5
-414,471,-7
-412,452,5
-395,404,25
-388,487,11
-394,852,9
-394,1122,10
-407,1330,5
-462,1656,3
-776,2081,-9
-515,2692,-20
-1000,3510,-31
-1071,3985,-43
-1305,4160,-73
-1003,4340,-70
-986,4606,-82
-1062,4941,-82
-1146,5511,-128
-1003,5842,-115
-827,6084,-106
-884,6354,-113
-1611,6238,-240
-1891,6444,-302
-1662,6592,-306
-1558,6576,-310
-1467,6706,-299
-1429,7115,-323
-1238,7361,-286
-1158,7455,-270
-1364,7438,-354
-971,7427,-240
-710,7419,-158
-772,7404,-205
-706,7449,-164
-719,7352,-194
-1002,6953,-345
-1293,6440,-467
-1490,6311,-587
-1237,6230,-494
-1344,6047,-583
-1362,5748,-613
-1411,5547,-658
-1624,5596,-780
-1480,5775,-703
-1380,5757,-691
-1101,5638,-537
-1129,5438,-561
-1294,5043,-642
-1290,4790,-718
-1282,4433,-768
-1179,4149,-994
-1493,4018,-1095
-1601,4282,-1142
-1706,4643,-1194
-1381,4750,-1002
-1012,4468,-798
-986,4335,-782
-893,4406,-683
-627,4470,-408
-597,4471,-410
-725,4442,-371
-624,4356,-448
-957,3823,-534
-1183,3507,-745
-914,3333,-465
-852,3376,-458
-900,3350,-633
-906,3270,-723
-882,3180,-641
-625,3474,-324
-473,3879,-57
-539,4165,-56
-476,4384,-60
-435,4415,-70
-428,4443,-101
-390,4674,-139
-427,4702,-109
-378,4816,-83
-428,4768,-26
-597,4607,35
-601,4287,68
-513,4264,24
-494,4558,20
-444,4802,-20
-428,4726,-29
-422,4200,-2
-315,3074,57
-146,1743,209
-267,1425,24
-333,1733,-87
-337,1694,-62
-376,1052,-63
-513,1630,50
-478,1556,68
-383,1665,46
-409,1847,56
-434,1940,43
-404,1735,36
-424,1416,18
-415,1122,-83
-581,1325,-268
-569,1190,-253
-593,1195,-222
-608,1004,-267
-582,923,-259
-499,1084,-14
-398,1164,236
-393,1042,209
-516,913,-164
-532,775,-226
-500,884,-169
-550,994,-286
-601,879,-394
-573,987,-394
-578,1188,-523
-537,1604,-472
-537,1677,-454
-545,1387,-456
-564,1694,-404
-498,2024,-267
-437,2281,-145
-509,1917,-377
-609,1413,-629
-548,1334,-482
-528,1771,-446
-548,2400,-483
-419,2739,-211
-483,3483,-232
-372,4372,-109
-473,4494,-239
-426,3624,-245
-351,2925,-44
-384,2245,-105
-455,2093,-267
-349,2308,-92
-371,2554,43
-319,2844,374
-376,3394,277
-414,3918,238
-450,4164,329
-483,4494,330
-525,4731,375
-463,4053,382
-498,3780,239
-464,3394,307
-356,2585,646
-349,2527,746
-385,2756,599
-358,2663,577
-409,2447,474
-416,2210,546
-373,2024,715
-421,2056,516
-551,2403,288
-476,2556,416
-414,2612,383
-505,2578,271
-407,2446,490
-343,2333,578
-355,2468,400
-389,2438,249
-389,2097,252
-403,1823,236
-424,1811,105
-421,1829,144
-396,1797,193
-389,1764,155
-397,1739,124
-387,1747,139
-350,1739,210
-364,1743,325
-379,1753,411
-443,2093,225
-455,2398,138
-434,2723,181
-402,3060,250
-418,2845,254
-424,2958,226
-374,3225,375
-6,2304,421
-65,1241,358
-230,684,351
-328,794,114
-393,1160,-27
-938,5208,-164
-605,2806,320
-379,853,190
-325,540,224
-396,807,332
-410,819,187
-236,215,65
-292,159,28
-276,150,81
-73,169,286
-24,166,320
-51,154,337
-232,158,361
-312,139,271
-354,129,69
-346,128,21
-346,144,21
-338,136,34
-347,127,22
-355,133,16
-360,129,18
-370,135,18
-388,134,17
-370,142,18
-368,132,16
-358,139,0
-370,140,15
-352,129,2
-346,134,15
-371,133,7
-370,145,7
-371,155,74
-387,159,1224
-371,150,967
-386,148,904
-396,152,909
-380,140,397
-380,140,67
-376,141,6
-384,136,10
-379,131,9
-384,142,13
-364,138,10
-403,119,-309
-341,135,-9
-421,136,13
-384,142,-10
-387,132,9
-383,134,12
-407,141,26
-404,141,6
-399,148,12
-402,148,4
-410,138,13
-367,147,-141
-320,135,-571
-393,123,-574
-384,129,-4
-378,134,21
-383,125,12
-400,134,7
-381,133,29
-388,148,12
-388,154,5
-381,133,14
-384,138,13
-380,139,16
-374,137,10
-386,138,14
-387,144,11
-390,137,17
-377,144,18
-376,144,20
-391,138,16
-382,128,4
-398,128,17
-385,137,19
-388,131,13
-384,143,8
-386,129,-2
-377,141,25
-390,142,9
-388,128,14
-392,146,16
-394,122,6
-402,141,4
-381,143,15
-394,132,-2
-385,137,25
-392,133,2
-377,135,-2
-390,139,13
-366,142,25
-387,132,15
-381,131,12
-397,130,23
-394,124,14
-385,134,21
-376,136,17
-391,147,7
-386,131,4
-382,137,6
-381,134,5
-386,140,9
-381,149,10
-389,137,17
-389,139,18
-380,131,16
-389,132,21
-377,152,24
-383,134,11
-390,131,7
-367,121,21
-366,142,13
-384,131,12
-380,132,32
-390,126,13
-404,129,12
-389,151,17
-378,133,17
-378,125,15
-385,129,14
-380,120,19
-384,129,10
-379,138,19
-376,131,7
-389,135,22
-391,126,19
-380,120,16
-377,142,23
-381,128,15
-390,131,20
-382,134,33
-375,125,14
-393,133,13
-396,144,23
-376,138,9
-388,131,28
-384,132,23
-392,136,14
-389,131,18
-384,131,21
-391,132,28
-382,133,29
-383,139,16
-381,139,6
-383,134,14
-390,127,24
-381,124,16
-396,135,10
-370,137,11
-397,130,11
-389,141,22
-398,134,8
-384,132,17
-386,136,10
-390,154,11
